Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats,
92101900,Latte,2,1.00000,small (11 fl oz order),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.80478,0.00000,0.00000,0.00000,0.00000,33.98436,0.00000,0.00000,107.10000,2.47860,
92161000,Cappuccino,1,1.00000,medium (17 fl oz order),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01088,0.00000,0.00000,0.00000,0.00000,70.37766,0.00000,0.00000,160.38000,4.56840,
92161000,Cappuccino,2,1.00000,large (20 fl oz order),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.20224,0.00000,0.00000,0.00000,0.00000,83.70018,0.00000,0.00000,190.74000,5.43320,
92161000,Cappuccino,2,1.00000,mug (8 fl oz order),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49920,0.00000,0.00000,0.00000,0.00000,34.75440,0.00000,0.00000,79.20000,2.25600,
92161000,Cappuccino,2,1.00000,small (13 fl oz order),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75920,0.00000,0.00000,0.00000,0.00000,52.85565,0.00000,0.00000,120.45000,3.43100,
7259,Turkey breast lunch meat  fat free,1,1.00000,ounce,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.52000,0.05740,
16126,Tofu  firm,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99981,0.00000,0.00000,0.00000,0.00000,0.00000,44.10000,0.54369,
16126,Tofu  firm,2,0.25000,block (3 oz),1.00000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.28547,0.00000,0.00000,0.00000,0.00000,0.00000,56.70000,0.69903,
16129,Fried tofu,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98394,0.00000,1.65609,0.00000,0.00000,0.00000,168.02000,1.80916,
16129,Fried tofu,2,1.00000,piece,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20631,0.00000,0.34724,0.00000,0.00000,0.00000,35.23000,0.37934,
23559,Ground beef (95% lean),1,1.00000,medium patty (4 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.60060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,167.28000,2.75196,
23559,Ground beef (95% lean),2,1.00000,ounce after cooking,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.92000,0.75544,
23559,Ground beef (95% lean),2,1.00000,ounce raw (cooked yield),1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.64000,0.70148,
23559,Ground beef (95% lean),2,1.00000,large patty (3 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.73020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,219.76000,3.61532,
23559,Ground beef (95% lean),2,1.00000,medium meatball,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.92000,0.75544,
23559,Ground beef (95% lean),2,1.00000,small patty (5 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.85930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,132.84000,2.18538,
23564,Ground beef (90% lean),1,1.00000,medium patty (4 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.43827,0.00000,0.00000,0.00000,13.74813,0.00000,0.00000,201.96000,4.17582,
23564,Ground beef (90% lean),2,1.00000,ounce after cooking,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97244,0.00000,0.00000,0.00000,3.88836,0.00000,0.00000,57.12000,1.18104,
23564,Ground beef (90% lean),2,1.00000,ounce raw (cooked yield),1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86825,0.00000,0.00000,0.00000,3.47175,0.00000,0.00000,51.00000,1.05450,
23564,Ground beef (90% lean),2,1.00000,large patty (3 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.54963,0.00000,0.00000,0.00000,18.19197,0.00000,0.00000,267.24000,5.52558,
23564,Ground beef (90% lean),2,1.00000,medium meatball,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97244,0.00000,0.00000,0.00000,3.88836,0.00000,0.00000,57.12000,1.18104,
23564,Ground beef (90% lean),2,1.00000,small patty (5 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.74367,0.00000,0.00000,0.00000,10.97073,0.00000,0.00000,161.16000,3.33222,
11111000,Whole milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,69.56928,0.00000,0.00000,146.40000,4.53840,
11111000,Whole milk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,69.56928,0.00000,0.00000,146.40000,4.53840,
11112110,2% milk (reduced fat),1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,41.46048,0.00000,0.00000,122.00000,3.07440,
11112110,2% milk (reduced fat),2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,41.46048,0.00000,0.00000,122.00000,3.07440,
11112210,1% milk (low fat),1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,19.50048,0.00000,0.00000,102.48000,1.53720,
11112210,1% milk (low fat),2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,19.50048,0.00000,0.00000,102.48000,1.53720,
11113000,Fat free milk (skim),1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,83.30000,0.29400,
11113000,Fat free milk (skim),2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,83.23200,0.29376,
11114300,Low lactose lowfat (1%) milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99308,0.00000,0.00000,0.00000,0.00000,19.50048,0.00000,0.00000,102.48000,1.53720,
11114300,Low lactose lowfat (1%) milk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99308,0.00000,0.00000,0.00000,0.00000,19.50048,0.00000,0.00000,102.48000,1.53720,
11114320,Low lactose fat free (skim) milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,83.30000,0.29400,
11114320,Low lactose fat free (skim) milk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,83.23200,0.29376,
11114330,Low lactose reduced fat (2%) milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,41.46048,0.00000,0.00000,122.00000,3.07440,
11114330,Low lactose reduced fat (2%) milk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,41.46048,0.00000,0.00000,122.00000,3.07440,
11114350,Low lactose whole milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,69.56928,0.00000,0.00000,146.40000,4.53840,
11114350,Low lactose whole milk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00040,0.00000,0.00000,0.00000,0.00000,69.56928,0.00000,0.00000,146.40000,4.53840,
11115000,Buttermilk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,0.00000,0.00000,0.00000,17.59590,0.00000,0.00000,98.00000,1.34750,
11115000,Buttermilk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.00000,0.00000,0.00000,17.58154,0.00000,0.00000,97.92000,1.34640,
11121300,Nonfat dry milk  reconstituted,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85000,0.10780,
11121300,Nonfat dry milk  reconstituted,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.78400,0.10771,
11220000,Sweetened condensed milk,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33966,0.00000,0.00000,0.00000,0.00000,59.28674,142.93239,0.00000,245.56500,4.19985,
11320000,Soymilk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99960,0.00000,0.54771,0.00000,0.00000,0.00000,98.00000,0.51450,
11320000,Soymilk,2,8.00000,fluid ounces,8.00000,1.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99878,0.00000,0.54726,0.00000,0.00000,0.00000,98.00000,0.51408,
11321000,Flavored soymilk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00080,0.00000,0.38933,3.90960,37.44922,0.00000,117.60000,0.50400,
11411100,Plain yogurt  whole milk,1,1.00000,8 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92616,0.00000,0.00000,0.00000,0.00000,64.66095,0.00000,0.00000,138.47000,4.76700,
11411300,Plain yogurt  fat free,1,1.00000,8 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92616,0.00000,0.00000,0.00000,0.00000,1.40967,0.00000,0.00000,127.12000,0.27240,
11421000,Flavored yogurt  whole milk,1,1.00000,8 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92616,0.00000,0.00000,0.00000,0.00000,63.12870,72.09592,0.00000,229.27000,4.54000,
11422000,Flavored yogurt  low fat,1,1.00000,8 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92616,0.00000,0.00000,0.00000,0.00000,23.67837,73.53488,0.00000,192.95000,1.83870,
11424000,Flavored yogurt  fat-free sugar-free,1,1.00000,8 oz container,1.00000,0.25000,0.25000,0.00908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92616,0.00000,0.00000,0.00000,0.00050,2.02257,0.00000,0.00000,97.61000,0.27240,
11431000,Fruit yogurt  whole milk,1,1.00000,6 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05780,0.69360,0.00000,0.00000,0.00000,0.00000,48.27150,91.24020,0.00000,202.30000,3.46800,
11432000,Fruit yogurt  low fat,1,1.00000,6 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05780,0.69360,0.00000,0.00000,0.00000,0.00000,15.03990,93.28496,0.00000,173.40000,1.19000,
11433500,Fruit yogurt  fat-free sugar-free,1,1.00000,6 oz container,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19210,0.70550,0.00000,0.00000,0.00000,0.00000,0.76500,0.00000,0.00000,86.70000,0.15300,
11460150,Frozen yogurt  low fat,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87400,0.00000,0.00000,0.00000,0.00000,24.89400,100.64477,0.00000,214.00000,1.88000,
11460400,Frozen yogurt  low fat sugar free,1,1.00000,cup,1.00000,0.25000,0.25000,1.52892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86118,0.00000,0.00000,0.00000,0.00744,11.53386,0.00000,0.00000,199.02000,0.94860,
11460440,Frozen yogurt  whole milk,1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60900,0.00000,0.00000,0.00000,0.00000,55.27980,110.55418,0.00000,220.98000,4.05420,
11511100,Chocolate milk  whole milk,1,1.00000,cup (1 school carton),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,74.56500,48.31502,0.00000,207.50000,5.25000,
11511200,Chocolate milk  2% (reduced fat),1,1.00000,cup (1 school carton),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,43.29000,45.99882,0.00000,175.00000,2.82500,
11511300,Chocolate milk  fat free (skim),1,1.00000,cup (1 school carton),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,4.65750,52.25661,0.00000,140.00000,0.57500,
11511400,Chocolate milk  1% (low fat),1,1.00000,cup (1 school carton),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,20.79000,45.51120,0.00000,157.50000,1.55000,
11514100,Instant cocoa (with water),1,1.00000,packet dry mix with water,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18746,0.00000,0.00000,0.00000,0.00000,9.86328,65.49322,0.00000,113.30000,0.67980,
11514300,Instant cocoa  diet (with water),1,1.00000,packet dry mix with water,1.00000,0.25000,0.25000,0.25807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25019,0.00000,0.00000,0.00000,0.05910,1.43613,0.00000,0.00000,57.13000,0.25610,
11526000,Malted milk (Ovaltine),1,1.00000,cup,1.00000,0.25000,0.25000,0.18330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94705,0.00000,0.00000,0.00000,0.01149,42.40575,22.11601,0.00000,173.90000,2.98450,
11541110,Milk shake (whole milk),1,1.00000,milkshake (10 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76410,0.00000,0.00000,0.00000,0.00000,124.70112,158.37394,0.00000,393.37000,8.32020,
11541500,Milk shake  low fat,1,1.00000,small shake (12 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51570,0.00000,0.00000,0.00000,0.00000,13.33944,110.89324,0.00000,198.64000,0.97410,
11541500,Milk shake  low fat,2,1.00000,large shake (22 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94500,0.00000,0.00000,0.00000,0.00000,24.44400,203.20751,0.00000,364.00000,1.78500,
11541500,Milk shake  low fat,2,1.00000,medium shake (16 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68580,0.00000,0.00000,0.00000,0.00000,17.73936,147.47059,0.00000,264.16000,1.29540,
11553000,fruit smoothie made with milk,1,1.00000,commercial smoothie (20 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.41174,0.56672,0.00000,0.00000,0.00000,0.02024,60.47712,206.76453,0.00000,495.88000,4.78676,
11553000,fruit smoothie made with milk,2,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56358,0.22624,0.00000,0.00000,0.00000,0.00808,24.14304,82.54236,0.00000,197.96000,1.91092,
11560000,Chocolate flavored drink,1,1.00000,bottle (9 fl oz),1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04384,0.00000,0.00000,0.00000,0.00061,9.76536,50.81553,0.00000,128.78000,0.84940,
11560000,Chocolate flavored drink,2,1.00000,drink box,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03904,0.00000,0.00000,0.00000,0.00054,8.69616,45.25179,0.00000,114.68000,0.75640,
11623000,Meal replacement drink (Slim Fast),1,1.00000,cup,1.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93000,0.00000,0.00000,0.00000,0.68999,1.62936,104.72517,0.00000,173.60000,0.64480,
11812000,Dry milk powder  low fat,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.75000,0.00000,0.00000,0.00000,0.00000,2.66220,0.00000,0.00000,109.80000,0.41100,
11830970,Meal replacement powder (Slim Fast),1,1.00000,tablespoon,1.00000,1.00000,1.00000,0.03825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15630,0.00000,0.02640,0.00000,0.00000,0.01755,23.25704,0.00000,48.60000,0.02700,
11830970,Meal replacement powder (Slim Fast),2,1.00000,scoop/dip,1.00000,1.00000,1.00000,0.08415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34386,0.00000,0.05808,0.00000,0.00000,0.03861,51.16548,0.00000,106.92000,0.05940,
12110100,Light cream,1,2.00000,Tablespoons (1 fl oz),1.00000,1.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.13700,0.00000,0.00000,58.50000,3.60600,
12120100,Half & Half,1,2.00000,Tablespoons (1 fl oz),1.00000,1.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.25700,0.00000,0.00000,39.26000,2.16232,
12120100,Half & Half,2,1.00000,individual container,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.52500,0.00000,0.00000,19.50000,1.07400,
12140000,Whipped cream  sweetened,1,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,93.20378,6.69242,0.00000,103.53000,6.44385,
12210200,Coffee Mate (liquid),1,2.00000,Tablespoons (1 fl oz),1.00000,1.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.91900,13.22425,0.00000,40.80000,0.58200,
12210250,Coffee Mate Lite (liquid),1,2.00000,Tablespoons (1 fl oz),1.00000,1.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.45000,10.57648,0.00000,20.70000,0.27000,
12210400,Coffee Mate (powder),1,1.00000,packet,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.57960,6.37758,0.00000,16.38000,0.97560,
12310100,Sour cream,2,1.00000,individual container,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,56.59200,0.00000,0.00000,64.20000,3.91500,
12310350,Sour cream  low fat or light,1,2.00000,Tablespoons,2.00000,1.00000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.52800,0.00000,0.00000,43.52000,2.11200,
21501200,Ground beef (80% lean),2,1.00000,ounce after cooking,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89628,0.00000,0.00000,0.00000,23.51916,0.00000,0.00000,75.32000,1.87320,
21501200,Ground beef (80% lean),2,1.00000,ounce raw (cooked yield),1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70422,0.00000,0.00000,0.00000,18.47934,0.00000,0.00000,59.18000,1.47180,
21501200,Ground beef (80% lean),2,1.00000,large patty (3 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.77718,0.00000,0.00000,0.00000,99.11646,0.00000,0.00000,317.42000,7.89420,
21501200,Ground beef (80% lean),2,1.00000,medium meatball,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89628,0.00000,0.00000,0.00000,23.51916,0.00000,0.00000,75.32000,1.87320,
21501200,Ground beef (80% lean),2,1.00000,small patty (5 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.27271,0.00000,0.00000,0.00000,59.63787,0.00000,0.00000,190.99000,4.74990,
21501300,Ground beef (85% lean),1,1.00000,medium patty (4 per pound),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.15936,0.00000,0.00000,0.00000,58.54464,0.00000,0.00000,238.08000,5.57760,
21501300,Ground beef (85% lean),2,1.00000,ounce after cooking,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92148,0.00000,0.00000,0.00000,17.07552,0.00000,0.00000,69.44000,1.62680,
21501300,Ground beef (85% lean),2,1.00000,ounce raw (cooked yield),1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78984,0.00000,0.00000,0.00000,14.63616,0.00000,0.00000,59.52000,1.39440,
